osm_id,destination,category,name,lat,lon,tourism,amenity,historic,leisure,railway,stars,cuisine,website,opening_hours
343647767,Madrid,attraction,Unknown,40.3883138,-3.6655798,,,monument,,,,,,
343664154,Madrid,attraction,A los héroes del 2 de mayo 1808,40.4186464,-3.7132927,,,memorial,,,,,,
344101465,Madrid,attraction,Unknown,40.3981492,-3.6552722,viewpoint,,,,,,,,
359890904,Madrid,attraction,Castillos de los Marqueses de Valderas,40.353533,-3.8063873,attraction,,,,,,,,
485099151,Madrid,attraction,Dedos,40.4616347,-3.608464,artwork,,,,,,,https://patrimonioypaisaje.madrid.es/portales/monumenta/es/Monumentos-y-Edificios-Historicos/Monumentos-urbanos/Dedos/?vgnextfmt=default&vgnextoid=8938091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
574663652,Madrid,attraction,Estatua de la Mariblanca,40.4168598,-3.7045612,artwork,,,,,,,,
574669230,Madrid,attraction,Kilómetro Cero,40.4166272,-3.7038081,,,memorial,,,,,,
574683308,Madrid,attraction,Restos del Muro de Berlín,40.451185,-3.675127,,,memorial,,,,,,
614121472,Madrid,attraction,Monumento en honor a los abogados de Atocha,40.4124029,-3.6993281,,,memorial,,,,,,
622204610,Madrid,attraction,Don Quijote y Sancho Panza,40.4231224,-3.7127177,artwork,,,,,,,,
622204628,Madrid,attraction,Cruceiro Gallego,40.4146957,-3.7034702,artwork,,wayside_cross,,,,,,
623071196,Madrid,attraction,Lord Baden Powell,40.4086369,-3.7605889,,,memorial,,,,,,
623776661,Madrid,attraction,Felipe IV,40.4183306,-3.7121931,,,memorial,,,,,,
737215760,Madrid,attraction,Memorial General Ibáñez de Ibero,40.4446244,-3.7102346,,,memorial,,,,,,
747752114,Madrid,attraction,puerta huerta de la salud,40.4749467,-3.6450166,,,monument,,,,,,
902327030,Madrid,attraction,Francisco de Quevedo y Villegas,40.4336329,-3.704246,,,monument,,,,,,
910345795,Madrid,attraction,Estatua de Federico García Lorca,40.4147407,-3.7004971,artwork,,memorial,,,,,,
913080863,Madrid,attraction,Emilia Pardo Bazán,40.4263135,-3.7128334,artwork,,,,,,,,
926172331,Madrid,attraction,Monumento a José de San Martín,40.4367281,-3.7228304,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=a018091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
926177474,Madrid,attraction,Maestro Alonso,40.4176594,-3.7000117,artwork,,,,,,,,
926177482,Madrid,attraction,Estatua Calderón de la Barca,40.4146613,-3.7012384,artwork,,memorial,,,,,,
926197364,Madrid,attraction,Monumento a Goya,40.4248513,-3.6753031,,,monument,,,,,,
927878104,Madrid,attraction,Monumento a Larra,40.4158347,-3.7131983,artwork,,,,,,,,
927878116,Madrid,attraction,Ruinas del Ábside de la Iglesia de Nuestra Señora de la Almudena,40.4152461,-3.7130156,,,ruins,,,,,,
929294348,Madrid,attraction,Estatua a Jacinto Ruiz Teniente de Infantería,40.4203737,-3.6958263,artwork,,,,,,,,
930662440,Madrid,attraction,Monumento al Maestro,40.4325108,-3.7274344,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=8a28091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
931556366,Madrid,attraction,Monumento al Teniente General Manuel Cassola,40.43457,-3.721239,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=6a28091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
936505939,Madrid,attraction,Andén Cero - Estación de Chamberí,40.4322594,-3.6977299,museum,,,,,,,https://museosmetromadrid.es,"Fr 16:00-20:00; Sa 10:00-14:00,16:00-20:00; Su 10:00-14:00"
936505963,Madrid,attraction,Homenaje a los Saineteros Madrileños,40.4307553,-3.6995303,,,monument,,,,,,
937634939,Madrid,attraction,Monumento a José Gervasio Artigas,40.4355054,-3.7209614,artwork,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=ee08091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
937649665,Madrid,attraction,Monumento al pintor Eduardo Rosales,40.429009,-3.7221405,artwork,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=6018091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
937649672,Madrid,attraction,Monumento al Doctor Federico Rubio y Galí,40.4356618,-3.7243727,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=ca28091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
937649674,Madrid,attraction,Monumento a José Ignacio Rivero,40.4349112,-3.7253925,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=8db8091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
937691824,Madrid,attraction,Monumento a la Infanta Isabel,40.4267241,-3.7200328,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=879cc4c573df9610VgnVCM1000001d4a900aRCRD&vgnextchannel=72be673c8d2e9610VgnVCM1000001d4a900aRCRD,
939199660,Madrid,attraction,Al patricio Juan Pablo Duarte y Díez,40.4303449,-3.7246473,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=4a18091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
939199664,Madrid,attraction,Monumento a Eugenio de Santa Cruz y Espejo,40.4311449,-3.7255127,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=c918091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
939199666,Madrid,attraction,Monumento a Juan Montalvo,40.4322154,-3.726416,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=4018091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
939199667,Madrid,attraction,Monumento a Eugenio María de Hostos,40.4305794,-3.7249411,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=ef08091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
939958038,Madrid,attraction,Monumento a Concepción Arenal,40.4328655,-3.7251889,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=6928091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
939958044,Madrid,attraction,Monumento a Miguel Hidalgo Costilla,40.4329053,-3.7273346,,,memorial,,,,,,
939958058,Madrid,attraction,Puerta de Madrid,40.4326938,-3.7267337,artwork,,,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=4638091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
939958061,Madrid,attraction,Monumento a Miguel Hernández,40.4332582,-3.7256521,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=aa28091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
942080471,Madrid,attraction,Estatua de Espartero,40.4211219,-3.6835969,artwork,,monument,,,,,,
948429375,Madrid,attraction,Estatua a Miguel de Cervantes Saavedra,40.4157442,-3.6964839,artwork,,memorial,,,,,,
957050521,Madrid,attraction,Monumento al Mariscal Santa Cruz Calahumana,40.4363339,-3.7253553,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=2018091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
957056337,Madrid,attraction,Monumento en Memoria de las Víctimas del atentado contra SS.MM. D. Alfonso XIII y D.ª Victoria Eugenia,40.4150532,-3.7123897,,,monument,,,,,,
957056338,Madrid,attraction,Cabo Luis Noval,40.4191745,-3.7121002,,,memorial,,,,,,
958170255,Madrid,attraction,Cánovas del Castillo,40.4209325,-3.7115357,,,monument,,,,,,
958170258,Madrid,attraction,Cubos,40.4251002,-3.7131106,artwork,,monument,,,,,,
1013529367,Madrid,attraction,Unknown,40.466833,-3.5709927,attraction,,aircraft,,,,,,
1052390712,Madrid,attraction,Mirador de la Sartén,40.42257,-3.7352661,viewpoint,,,,,,,,
1052390739,Madrid,attraction,Unknown,40.4198338,-3.7359448,viewpoint,,,,,,,,
1052390743,Madrid,attraction,Unknown,40.4191423,-3.7470763,viewpoint,,,,,,,,
1149221814,Madrid,attraction,Unknown,40.3975363,-3.6131205,viewpoint,,,,,,,,
1175067767,Madrid,attraction,Mirador Glorieta Perdida,40.4197388,-3.7435594,viewpoint,,,,,,,,
1180100758,Madrid,attraction,Eloy Gonzalo,40.4102391,-3.7072835,artwork,,,,,,,,
1224768118,Madrid,attraction,Unknown,40.3963898,-3.6549698,viewpoint,,,,,,,,
1360319604,Madrid,attraction,Unknown,40.400898,-3.7145801,artwork,,,,,,,,
1360319898,Madrid,attraction,Unknown,40.4007909,-3.7141707,artwork,,,,,,,,
1427507331,Madrid,attraction,Cerro de Garabitas,40.4344943,-3.7564977,viewpoint,,,,,,,,
1435994147,Madrid,attraction,Goya,40.426654,-3.7248768,artwork,,memorial,,,,,,
1437313212,Madrid,attraction,Unknown,40.419356,-3.7497848,viewpoint,,,,,,,,
1437313599,Madrid,attraction,Mirador del Estanque del Repartidor,40.4341738,-3.7455999,viewpoint,,,,,,,,
1443235061,Madrid,attraction,Monumento a Camilo José Cela,40.4497126,-3.7300769,,,memorial,,,,,,
1445334261,Madrid,attraction,Monumento a Alexander Dubcek,40.4494534,-3.7306834,,,memorial,,,,,,
1445334262,Madrid,attraction,Monumento a Omar Jayyam de Neyshabur,40.4494683,-3.7305408,,,memorial,,,,,,
1474148142,Madrid,attraction,Museo de Colecciones ICO,40.4168361,-3.6977743,museum,,,,,,,,"Su 10:00-14:00; Tu-Sa 11:00-20:00; PH 10:00-14:00; Mo off; Jan 01,May 01,Dec 25 off; Dec 24,31: 10:00-14:00"
1517405741,Madrid,attraction,Unknown,40.4087298,-3.6935566,artwork,,,,,,,,
1517405749,Madrid,attraction,Joven caminando (Susana),40.4240314,-3.7021369,artwork,,,,,,,,
1517405752,Madrid,attraction,Monumento a Daoíz y Velarde,40.4269348,-3.704074,artwork,,memorial,,,,,,
1620826470,Madrid,attraction,Estatua ecuestre Isabel I La Católica,40.4403223,-3.6907586,artwork,,,,,,,,
1704914098,Madrid,attraction,Nuevo Centro Cultural,40.4352041,-3.8144179,museum,,,,,,,,
1706373957,Madrid,attraction,Monumento a Francisco de Goya,40.4250602,-3.7260046,artwork,,,,,,,,
1706391447,Madrid,attraction,Monumento a la Santísima Virgen María,40.4298515,-3.7255284,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=c138091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
1706391975,Madrid,attraction,Monumento a Bernardo O'Higgins,40.4338869,-3.7336755,artwork,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=8718091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
1719813601,Madrid,attraction,Museo Sorolla,40.4353934,-3.692512,museum,,,,,,,http://museosorolla.mcu.es/,"Mo off; Tu-Sa 09:30-20:00; Su 10:00-15:00; Jan 01,06,May 01,Dec 24,25,31 off"
1736603589,Madrid,attraction,Unknown,40.3612861,-3.6932486,artwork,,,,,,,,
1740903750,Madrid,attraction,Bunker de Miaja,40.4569359,-3.5955001,attraction,,,,,,,,Sa-Su 10:00-11:30
1740903754,Madrid,attraction,Exedra,40.4558352,-3.5971753,attraction,,,,,,,,
1740903755,Madrid,attraction,Invernadero,40.4550797,-3.598153,attraction,,,,,,,,
1753722721,Madrid,attraction,Fundación Canal,40.464163,-3.6885679,gallery,,,,,,,,
1802463643,Madrid,attraction,Mirador de la Dehesa de la Villa,40.4591549,-3.7251192,viewpoint,,,,,,,,
1802463887,Madrid,attraction,Curva de la Muerte,40.459396,-3.7250434,attraction,,,,,,,,
1802463936,Madrid,attraction,Curva del Resalte,40.4604017,-3.723443,attraction,,,,,,,,
1867115760,Madrid,attraction,Puente,40.4166065,-3.7508967,,,ruins,,,,,,
1877642116,Madrid,attraction,Parque de la Arganzuela,40.3975231,-3.709052,,,,park,,,,,
1891427136,Madrid,attraction,Placita de Marisa de Antonio,40.4151724,-3.675224,,,memorial,,,,,,
1916887139,Madrid,attraction,Abismo,40.4127494,-3.7492941,attraction,,,,,,,,
1916887140,Madrid,attraction,Aserradero,40.4129359,-3.7485881,attraction,,,,,,,,
1916887142,Madrid,attraction,Los Fiordos,40.4110103,-3.7524811,attraction,,,,,,,,
1916887143,Madrid,attraction,Los Rápidos,40.4122576,-3.752055,attraction,,,,,,,,
1916887146,Madrid,attraction,TNT Tren de la mina,40.4104352,-3.7524058,attraction,,,,,,,,
1916887147,Madrid,attraction,Tarántula,40.4133098,-3.7493627,attraction,,,,,,,,
1916887148,Madrid,attraction,Tornado,40.4134516,-3.7485207,attraction,,,,,,,,
2045974223,Madrid,attraction,Estatua de Goya,40.414983,-3.6925365,,,monument,,,,,,
2075466796,Madrid,attraction,De la luz y los árboles,40.3469875,-3.7553487,artwork,,,,,,,,
2082563241,Madrid,attraction,Monstruo de Lega-Ness,40.3424801,-3.7565596,,,memorial,,,,,,
2109439911,Madrid,attraction,Unknown,40.5300555,-3.6833539,viewpoint,,,,,,,,
2261383461,Madrid,attraction,Mirador del Cerro Coyote,40.3726464,-3.6848346,viewpoint,,,,,,,,
2319922106,Madrid,attraction,Unknown,40.537824,-3.628254,,,monument,,,,,,
2319924366,Madrid,attraction,Unknown,40.5387129,-3.6261299,viewpoint,,,,,,,,
2320539320,Madrid,attraction,Tifón,40.4123668,-3.7481739,attraction,,,,,,,,
2320539321,Madrid,attraction,Vértigo,40.4115017,-3.7512871,attraction,,,,,,,,
2320542974,Madrid,attraction,Rotor,40.4127267,-3.7479119,attraction,,,,,,,,
2320571415,Madrid,attraction,La Máquina,40.4128964,-3.7499684,attraction,,,,,,,,
2320571418,Madrid,attraction,Magneto de Jimmy Neutrón,40.4098931,-3.7519132,attraction,,,,,,,,
2320571433,Madrid,attraction,Hero Spin,40.4108777,-3.7514079,attraction,,,,,,,,
2320571436,Madrid,attraction,Tiovivo,40.4111605,-3.7514773,attraction,,,,,,,,
2320571439,Madrid,attraction,Top Spin,40.4127134,-3.7502597,attraction,,,,,,,,
2320571441,Madrid,attraction,Patrulla Canina,40.4104715,-3.7517925,attraction,,,,,,,,
2320613280,Madrid,attraction,La Jungla,40.41182,-3.748954,attraction,,,,,,,,
2330729230,Madrid,attraction,Monumento a los caídos en el cuartel de la Montaña,40.4242734,-3.7164598,,,memorial,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=2638091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
2351203475,Madrid,attraction,Monumento a Fray Ponce de León,40.420179,-3.6818724,,,memorial,,,,,,
2402366600,Madrid,attraction,La Casa de Vacas,40.4452446,-3.7564703,,,ruins,,,,,https://lacasadecampo.es/2021/04/03/la-casa-de-vacas-faisanera-vieja-venta-de-aravaca/,
2402463674,Madrid,attraction,Mirador Huerta de la Partida,40.4179381,-3.7262978,viewpoint,,,,,,,,
2405257223,Madrid,attraction,Unknown,40.5483638,-3.658803,viewpoint,,,,,,,,
2449728815,Madrid,attraction,Casa Museo del Ratón Pérez,40.4171984,-3.7054947,museum,,,,,,,https://www.casamuseoratonperez.es/,"Mo 17:00-20:00; Tu-Fr 11:00-14:00,17:00-20:00; Sa 11:00-15:00,16:00-20:00; Jan,Feb Su,PH 12:00-15:00,16:00-18:00"
2493539701,Madrid,attraction,A los heroicos aviadores del Plus Ultra,40.4341498,-3.7185745,,,memorial,,,,,,
2512284205,Madrid,attraction,Faro de Moncloa,40.4373021,-3.7216736,viewpoint,,,,,,,,
2517253660,Madrid,attraction,Unknown,40.3362098,-3.7842721,artwork,,,,,,,,
2517328934,Madrid,attraction,Oasis,40.3302661,-3.7427677,,,memorial,,,,,,
2517329417,Madrid,attraction,Unknown,40.3322371,-3.7461821,artwork,,,,,,,,
2517405542,Madrid,attraction,Cabeza de agua,40.3348947,-3.7627178,artwork,,,,,,,,
2523453917,Madrid,attraction,Unknown,40.490949,-3.6348905,viewpoint,,,,,,,,
2523536683,Madrid,attraction,Unknown,40.4232608,-3.7279001,artwork,,,,,,,,
2527419982,Madrid,attraction,Busto a Ricardo Codorníu,40.4127123,-3.6808,,,memorial,,,,,,
2527419986,Madrid,attraction,Julio Romero de Torres,40.4117087,-3.6807607,,,memorial,,,,,,
2537293176,Madrid,attraction,Fuente de Le-ga-nés,40.3347716,-3.7602614,artwork,,,,,,,,
2539999414,Madrid,attraction,Monumento a don Juan de Borbón,40.4606144,-3.615539,artwork,,monument,,,,,https://patrimonioypaisaje.madrid.es/portales/monumenta/es/?vgnextfmt=default&vgnextoid=6518091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
2542611456,Madrid,attraction,Unknown,40.4717242,-3.6707211,artwork,,,,,,,,
2544271903,Madrid,attraction,Monumento a Dante,40.4095012,-3.677787,artwork,,,,,,,,
2592548745,Madrid,attraction,Monumento a la Hispanidad,40.437641,-3.7212364,,,memorial,,,,,,
2601286032,Madrid,attraction,"Jaime I El Conquistador, Rey de Aragón",40.429222,-3.7239872,,,memorial,,,,,,
2608599029,Madrid,attraction,Homenaje a Ricardo Aribas,40.3351056,-3.7807374,artwork,,,,,,,,
2608636147,Madrid,attraction,A Orestes,40.3359971,-3.7727853,artwork,,,,,,,,
2608636180,Madrid,attraction,Caminante,40.3356495,-3.7762792,artwork,,,,,,,,
2608636219,Madrid,attraction,Unknown,40.3364162,-3.7739735,,,memorial,,,,,,
2613719388,Madrid,attraction,Unknown,40.3465054,-3.7699791,artwork,,,,,,,,
2613719474,Madrid,attraction,Unknown,40.336396,-3.7695863,artwork,,,,,,,,
2631185133,Madrid,attraction,Unknown,40.3881239,-3.7652417,,,memorial,,,,,,
2632691195,Madrid,attraction,Monumento a Calvo Sotelo,40.4651949,-3.6894163,artwork,,,,,,,,
2667468715,Madrid,attraction,Día y Noche,40.4062481,-3.6888019,artwork,,,,,,,,
2669198766,Madrid,attraction,Museo ABC,40.4276832,-3.7096739,museum,,,,,,,https://museo.abc.es/,Tu-Sa 12:00-18:00; Su 10:00-14:00; May 15 10:00-14:00; Mo off; Jan 01; Jan 06; May 01; Dec 24; Dec 25; Dec 31 off
2670509436,Madrid,attraction,Monumento a las Víctimas del 11M,40.3761357,-3.6571686,,,monument,,,,,,
2671594325,Madrid,attraction,Estatua de Emilio Castelar,40.4352161,-3.6887808,,,monument,,,,,,
2671594358,Madrid,attraction,Estatua del Marqués del Duero,40.4380057,-3.6906957,artwork,,memorial,,,,,,
2711470245,Madrid,attraction,La Gloria,40.3880467,-3.6993305,artwork,,,,,,,,
2716853826,Madrid,attraction,Francisco Largo Caballero,40.4425798,-3.6921239,,,memorial,,,,,,
2835701302,Madrid,attraction,Pegaso,40.3910918,-3.6949704,artwork,,,,,,,,
2880414796,Madrid,attraction,Hypercube,40.4596276,-3.7024759,artwork,,,,,,,,
2955144792,Madrid,attraction,Francisco de Rojas Zorrilla,40.4141432,-3.7013637,,,memorial,,,,,,
2955920880,Madrid,attraction,Unknown,40.5475148,-3.6257691,museum,,,,,,,,
2971949909,Madrid,attraction,Estatua Agustín Lara,40.4080585,-3.7035185,artwork,,memorial,,,,,,
2990937803,Madrid,attraction,Valpalomero Vista Noroeste,40.5031268,-3.7524414,viewpoint,,,,,,,,
2990946539,Madrid,attraction,Mirador de Peñarrubia,40.5114316,-3.7490976,viewpoint,,,,,,,,
3005105368,Madrid,attraction,Unknown,40.3493982,-3.8156449,,,,dog_park,,,,,
3015180248,Madrid,attraction,Unknown,40.5438513,-3.6581128,artwork,,,,,,,,
3016452143,Madrid,attraction,Dinosaurio CosmoCaixa,40.5381712,-3.6427248,,,memorial,,,,,,
3016475219,Madrid,attraction,Unknown,40.5286621,-3.6621611,,,memorial,,,,,,
3017174093,Madrid,attraction,Cruceiro,40.542834,-3.6571608,,,memorial,,,,,,
3030380257,Madrid,attraction,Unknown,40.5409896,-3.6387394,viewpoint,,,,,,,,
3032083497,Madrid,attraction,Unknown,40.5373114,-3.6617659,,,memorial,,,,,,
3035346536,Madrid,attraction,Dragón,40.4229033,-3.6562302,,,memorial,,,,,,
3038090948,Madrid,attraction,Unknown,40.5340725,-3.663356,,,memorial,,,,,,
3064755101,Madrid,attraction,Unknown,40.3933261,-3.6065847,,,,dog_park,,,,,
3096525832,Madrid,attraction,Estatua a Bravo Murillo,40.4388882,-3.7038918,artwork,,memorial,,,,,,
3129784949,Madrid,attraction,Dr. Flemming,40.4311603,-3.6638491,artwork,,memorial,,,,,,
3135976516,Madrid,attraction,Monumento a José Martí,40.4492877,-3.6891084,,,memorial,,,,,,
3136816592,Madrid,attraction,Emilia Pardo Bazán,40.4283798,-3.7148918,,,memorial,,,,,,
3150477729,Madrid,attraction,Ruinas de la Fuente del Príncipe,40.418537,-3.7384145,,,ruins,,,,,https://lacasadecampo.es/2020/12/25/la-fuente-del-principe-2/,
3158181682,Madrid,attraction,Unknown,40.3526895,-3.8262515,artwork,,,,,,,,
3225127923,Madrid,attraction,Monumento a las Brigadas Internacionales,40.4434071,-3.727791,,,memorial,,,,,,
3262147397,Madrid,attraction,Monumento a la Reina María Cristina de Borbón,40.4152434,-3.6904183,,,monument,,,,,,
3262147398,Madrid,attraction,Monumento al General Vara de Rey y Héroes del Caney,40.4059537,-3.6853146,,,memorial,,,,,,
3263684449,Madrid,attraction,Día y Noche,40.4063,-3.6885995,artwork,,,,,,,,
3269790737,Madrid,attraction,Hércules y Yolao luchando con la Hidra de Lerna,40.4121633,-3.6791499,artwork,,memorial,,,,,,
3273205642,Madrid,attraction,Bicicleta conmemorativa junto a farola,40.4668408,-3.7108773,,,memorial,,,,,,
3274328460,Madrid,attraction,Dados de Hormigón,40.4140155,-3.6810047,artwork,,,,,,,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=6f38091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
3304313835,Madrid,attraction,Cerro de La Gavia,40.3417182,-3.6589967,,,archaeological_site,,,,,,
3321767672,Madrid,attraction,Escultura de Chillida,40.4655542,-3.7089822,artwork,,,,,,,,
3323327380,Madrid,attraction,"José Cubero ""Yiyo""",40.4312387,-3.6630679,artwork,,memorial,,,,,,
3323327381,Madrid,attraction,Luis Miguel Dominguín,40.4312883,-3.6638816,artwork,,memorial,,,,,,
3325120433,Madrid,attraction,Antonio Bienvenida,40.4315623,-3.6623383,artwork,,memorial,,,,,,
3325123702,Madrid,attraction,"Manuel Rodríguez ""Manolete""",40.443852,-3.6170478,artwork,,memorial,,,,,,
3340510204,Madrid,attraction,Velázquez,40.4328303,-3.683319,,,memorial,,,,,,
3347797360,Madrid,attraction,Utopía,40.4682523,-3.6309688,artwork,,,,,,,,
3355218291,Madrid,attraction,Parque Estafeta,40.3745717,-3.6942495,,,,park,,,,,
3357463141,Madrid,attraction,Miguel de Cervantes,40.4345436,-3.6119256,,,memorial,,,,,,
3376380918,Madrid,attraction,22. Homenaje a las víctimas del terrorismo,40.4613992,-3.6120826,,,monument,,,,,,
3376381391,Madrid,attraction,18. Monumento a la Paz,40.4601965,-3.6140792,artwork,,,,,,,https://patrimonioypaisaje.madrid.es/portales/monumenta/es/Monumentos-y-Edificios-Historicos/Monumentos-urbanos/Monumento-a-la-Paz/?vgnextfmt=default&vgnextoid=0c38091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
3376381392,Madrid,attraction,2. Viga,40.4616609,-3.6136225,artwork,,,,,,,https://patrimonioypaisaje.madrid.es/portales/monumenta/es/?vgnextfmt=default&vgnextoid=ec38091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
3376384308,Madrid,attraction,11. Los cantos de la encrucijada,40.4587742,-3.6073335,artwork,,,,,,,https://patrimonioypaisaje.madrid.es/portales/monumenta/es/?vgnextfmt=default&vgnextoid=2b38091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
3376384309,Madrid,attraction,12. Espacio México,40.4593218,-3.606818,artwork,,,,,,,https://patrimonioypaisaje.madrid.es/portales/monumenta/es/Monumentos-y-Edificios-Historicos/Monumentos-urbanos/Espacio-Mexico/?vgnextfmt=default&vgnextoid=6b38091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
3376385393,Madrid,attraction,3. Manolona Opus 397,40.4627295,-3.612406,artwork,,,,,,,https://patrimonioypaisaje.madrid.es/portales/monumenta/es/Monumentos-y-Edificios-Historicos/Monumentos-urbanos/Manolona-Opus-397/?vgnextfmt=default&vgnextoid=eb38091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
3376385394,Madrid,attraction,4. Encuentros,40.4635265,-3.6117547,artwork,,,,,,,https://patrimonioypaisaje.madrid.es/portales/monumenta/es/Monumentos-y-Edificios-Historicos/Monumentos-urbanos/Encuentros/?vgnextfmt=default&vgnextoid=0e38091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
3376385656,Madrid,attraction,10. Sin título,40.4612264,-3.609967,artwork,,monument,,,,,https://patrimonioypaisaje.madrid.es/portales/monumenta/es/?vgnextfmt=default&vgnextoid=ac38091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
3376393578,Madrid,attraction,15. Eolos,40.4588087,-3.6023703,artwork,,,,,,,https://patrimonioypaisaje.madrid.es/portales/monumenta/es/Monumentos-y-Edificios-Historicos/Monumentos-urbanos/Eolos/?vgnextfmt=default&vgnextoid=4b38091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,
